Id,median_house_value
18647,207556.60326688815
19346,207556.60326688815
7233,207556.60326688815
19250,207556.60326688815
12025,207556.60326688815
13547,207556.60326688815
532,207556.60326688815
14665,207556.60326688815
19287,207556.60326688815
5193,207556.60326688815
8458,207556.60326688815
8465,207556.60326688815
4947,207556.60326688815
863,207556.60326688815
13595,207556.60326688815
3760,207556.60326688815
1933,207556.60326688815
14952,207556.60326688815
7585,207556.60326688815
6613,207556.60326688815
11936,207556.60326688815
15287,207556.60326688815
2385,207556.60326688815
13085,207556.60326688815
12966,207556.60326688815
13744,207556.60326688815
4907,207556.60326688815
12100,207556.60326688815
17153,207556.60326688815
9268,207556.60326688815
10225,207556.60326688815
12481,207556.60326688815
4549,207556.60326688815
13204,207556.60326688815
15181,207556.60326688815
4106,207556.60326688815
20605,207556.60326688815
3570,207556.60326688815
2191,207556.60326688815
7273,207556.60326688815
2865,207556.60326688815
3940,207556.60326688815
2773,207556.60326688815
10571,207556.60326688815
11606,207556.60326688815
15213,207556.60326688815
5575,207556.60326688815
3401,207556.60326688815
9568,207556.60326688815
14509,207556.60326688815
9573,207556.60326688815
3768,207556.60326688815
10984,207556.60326688815
17675,207556.60326688815
15296,207556.60326688815
3298,207556.60326688815
14134,207556.60326688815
19009,207556.60326688815
19835,207556.60326688815
9540,207556.60326688815
1539,207556.60326688815
1306,207556.60326688815
11284,207556.60326688815
19116,207556.60326688815
10895,207556.60326688815
4480,207556.60326688815
10908,207556.60326688815
2918,207556.60326688815
1481,207556.60326688815
5341,207556.60326688815
859,207556.60326688815
6044,207556.60326688815
5461,207556.60326688815
19114,207556.60326688815
16734,207556.60326688815
13429,207556.60326688815
19154,207556.60326688815
20590,207556.60326688815
7739,207556.60326688815
18777,207556.60326688815
10915,207556.60326688815
13965,207556.60326688815
2980,207556.60326688815
12128,207556.60326688815
4067,207556.60326688815
8940,207556.60326688815
3345,207556.60326688815
14707,207556.60326688815
17270,207556.60326688815
20504,207556.60326688815
15078,207556.60326688815
5555,207556.60326688815
4094,207556.60326688815
11574,207556.60326688815
141,207556.60326688815
7889,207556.60326688815
4306,207556.60326688815
11077,207556.60326688815
17262,207556.60326688815
11101,207556.60326688815
7950,207556.60326688815
1210,207556.60326688815
10914,207556.60326688815
15650,207556.60326688815
5802,207556.60326688815
4965,207556.60326688815
7707,207556.60326688815
17086,207556.60326688815
14679,207556.60326688815
11407,207556.60326688815
17805,207556.60326688815
7071,207556.60326688815
8515,207556.60326688815
14293,207556.60326688815
4816,207556.60326688815
8584,207556.60326688815
6375,207556.60326688815
4993,207556.60326688815
8673,207556.60326688815
14065,207556.60326688815
3774,207556.60326688815
7904,207556.60326688815
16631,207556.60326688815
13359,207556.60326688815
989,207556.60326688815
5837,207556.60326688815
7844,207556.60326688815
11225,207556.60326688815
2228,207556.60326688815
15307,207556.60326688815
4128,207556.60326688815
18529,207556.60326688815
6362,207556.60326688815
18518,207556.60326688815
1726,207556.60326688815
18037,207556.60326688815
1322,207556.60326688815
137,207556.60326688815
12964,207556.60326688815
8535,207556.60326688815
6075,207556.60326688815
17996,207556.60326688815
11093,207556.60326688815
9743,207556.60326688815
9381,207556.60326688815
9319,207556.60326688815
7244,207556.60326688815
10779,207556.60326688815
11683,207556.60326688815
9817,207556.60326688815
14039,207556.60326688815
5112,207556.60326688815
18439,207556.60326688815
16487,207556.60326688815
9371,207556.60326688815
14955,207556.60326688815
20342,207556.60326688815
7818,207556.60326688815
13105,207556.60326688815
19129,207556.60326688815
6192,207556.60326688815
4030,207556.60326688815
9179,207556.60326688815
16813,207556.60326688815
20597,207556.60326688815
20078,207556.60326688815
20517,207556.60326688815
14361,207556.60326688815
12189,207556.60326688815
14203,207556.60326688815
3995,207556.60326688815
9084,207556.60326688815
14303,207556.60326688815
4463,207556.60326688815
3040,207556.60326688815
14789,207556.60326688815
9411,207556.60326688815
15450,207556.60326688815
10709,207556.60326688815
6763,207556.60326688815
17634,207556.60326688815
14578,207556.60326688815
13242,207556.60326688815
9443,207556.60326688815
19954,207556.60326688815
1873,207556.60326688815
18894,207556.60326688815
2887,207556.60326688815
2065,207556.60326688815
1312,207556.60326688815
1778,207556.60326688815
8711,207556.60326688815
12284,207556.60326688815
5340,207556.60326688815
16771,207556.60326688815
13545,207556.60326688815
14527,207556.60326688815
7641,207556.60326688815
13306,207556.60326688815
7276,207556.60326688815
2530,207556.60326688815
15004,207556.60326688815
10138,207556.60326688815
18584,207556.60326688815
3889,207556.60326688815
7645,207556.60326688815
9248,207556.60326688815
18587,207556.60326688815
9796,207556.60326688815
6960,207556.60326688815
11378,207556.60326688815
10783,207556.60326688815
9435,207556.60326688815
4008,207556.60326688815
10381,207556.60326688815
18749,207556.60326688815
13482,207556.60326688815
3117,207556.60326688815
19501,207556.60326688815
8643,207556.60326688815
11924,207556.60326688815
13752,207556.60326688815
17887,207556.60326688815
11607,207556.60326688815
8717,207556.60326688815
773,207556.60326688815
11346,207556.60326688815
5285,207556.60326688815
2379,207556.60326688815
6281,207556.60326688815
12336,207556.60326688815
17891,207556.60326688815
18899,207556.60326688815
9794,207556.60326688815
1938,207556.60326688815
11945,207556.60326688815
3126,207556.60326688815
12829,207556.60326688815
3327,207556.60326688815
14681,207556.60326688815
8085,207556.60326688815
9006,207556.60326688815
16215,207556.60326688815
14823,207556.60326688815
13582,207556.60326688815
13264,207556.60326688815
16971,207556.60326688815
15749,207556.60326688815
15495,207556.60326688815
783,207556.60326688815
7389,207556.60326688815
16782,207556.60326688815
8073,207556.60326688815
12911,207556.60326688815
4840,207556.60326688815
693,207556.60326688815
19098,207556.60326688815
5692,207556.60326688815
16228,207556.60326688815
5182,207556.60326688815
3461,207556.60326688815
1910,207556.60326688815
12641,207556.60326688815
5817,207556.60326688815
3972,207556.60326688815
274,207556.60326688815
10090,207556.60326688815
15402,207556.60326688815
14879,207556.60326688815
17198,207556.60326688815
12225,207556.60326688815
646,207556.60326688815
6721,207556.60326688815
5775,207556.60326688815
7700,207556.60326688815
7207,207556.60326688815
18073,207556.60326688815
16397,207556.60326688815
18229,207556.60326688815
8589,207556.60326688815
19780,207556.60326688815
15198,207556.60326688815
15949,207556.60326688815
15845,207556.60326688815
12084,207556.60326688815
14347,207556.60326688815
5898,207556.60326688815
16628,207556.60326688815
19120,207556.60326688815
15586,207556.60326688815
14837,207556.60326688815
19792,207556.60326688815
14153,207556.60326688815
15322,207556.60326688815
15142,207556.60326688815
6197,207556.60326688815
2275,207556.60326688815
8894,207556.60326688815
326,207556.60326688815
6577,207556.60326688815
9121,207556.60326688815
5737,207556.60326688815
12,207556.60326688815
4968,207556.60326688815
10971,207556.60326688815
20536,207556.60326688815
5451,207556.60326688815
16323,207556.60326688815
15383,207556.60326688815
10139,207556.60326688815
5255,207556.60326688815
8672,207556.60326688815
9612,207556.60326688815
2591,207556.60326688815
167,207556.60326688815
7653,207556.60326688815
12052,207556.60326688815
20066,207556.60326688815
12765,207556.60326688815
7769,207556.60326688815
7453,207556.60326688815
7630,207556.60326688815
11484,207556.60326688815
7387,207556.60326688815
2945,207556.60326688815
10789,207556.60326688815
5952,207556.60326688815
11907,207556.60326688815
3895,207556.60326688815
11323,207556.60326688815
15606,207556.60326688815
12133,207556.60326688815
9442,207556.60326688815
16396,207556.60326688815
3087,207556.60326688815
13029,207556.60326688815
9901,207556.60326688815
10506,207556.60326688815
11081,207556.60326688815
1695,207556.60326688815
9119,207556.60326688815
20583,207556.60326688815
20056,207556.60326688815
9674,207556.60326688815
2301,207556.60326688815
3410,207556.60326688815
7526,207556.60326688815
7109,207556.60326688815
13480,207556.60326688815
18686,207556.60326688815
6409,207556.60326688815
13252,207556.60326688815
7720,207556.60326688815
1615,207556.60326688815
3746,207556.60326688815
12153,207556.60326688815
19203,207556.60326688815
16486,207556.60326688815
14657,207556.60326688815
10201,207556.60326688815
13334,207556.60326688815
20133,207556.60326688815
9446,207556.60326688815
10118,207556.60326688815
18582,207556.60326688815
8714,207556.60326688815
14932,207556.60326688815
11366,207556.60326688815
19464,207556.60326688815
14377,207556.60326688815
14318,207556.60326688815
19882,207556.60326688815
18351,207556.60326688815
8055,207556.60326688815
9496,207556.60326688815
18345,207556.60326688815
16255,207556.60326688815
9711,207556.60326688815
13619,207556.60326688815
3967,207556.60326688815
13424,207556.60326688815
1524,207556.60326688815
8236,207556.60326688815
15445,207556.60326688815
6924,207556.60326688815
3543,207556.60326688815
19890,207556.60326688815
12391,207556.60326688815
14081,207556.60326688815
20092,207556.60326688815
17858,207556.60326688815
5998,207556.60326688815
10175,207556.60326688815
15861,207556.60326688815
20251,207556.60326688815
17553,207556.60326688815
18428,207556.60326688815
3159,207556.60326688815
15010,207556.60326688815
15903,207556.60326688815
12188,207556.60326688815
15422,207556.60326688815
3956,207556.60326688815
5751,207556.60326688815
7594,207556.60326688815
5492,207556.60326688815
4400,207556.60326688815
18458,207556.60326688815
2993,207556.60326688815
6758,207556.60326688815
6395,207556.60326688815
17590,207556.60326688815
15615,207556.60326688815
9852,207556.60326688815
3149,207556.60326688815
3685,207556.60326688815
2144,207556.60326688815
3092,207556.60326688815
4966,207556.60326688815
14981,207556.60326688815
5843,207556.60326688815
7936,207556.60326688815
12045,207556.60326688815
3674,207556.60326688815
10476,207556.60326688815
9541,207556.60326688815
15398,207556.60326688815
8982,207556.60326688815
1761,207556.60326688815
13631,207556.60326688815
9117,207556.60326688815
4508,207556.60326688815
5885,207556.60326688815
11134,207556.60326688815
18514,207556.60326688815
10943,207556.60326688815
10969,207556.60326688815
6480,207556.60326688815
2722,207556.60326688815
20068,207556.60326688815
19388,207556.60326688815
10777,207556.60326688815
9275,207556.60326688815
12470,207556.60326688815
12376,207556.60326688815
7406,207556.60326688815
4818,207556.60326688815
11461,207556.60326688815
19650,207556.60326688815
1329,207556.60326688815
10051,207556.60326688815
6877,207556.60326688815
15993,207556.60326688815
17802,207556.60326688815
2234,207556.60326688815
13266,207556.60326688815
545,207556.60326688815
10509,207556.60326688815
82,207556.60326688815
5996,207556.60326688815
9512,207556.60326688815
1806,207556.60326688815
1194,207556.60326688815
19998,207556.60326688815
7695,207556.60326688815
11630,207556.60326688815
7032,207556.60326688815
18112,207556.60326688815
10004,207556.60326688815
2067,207556.60326688815
12364,207556.60326688815
4728,207556.60326688815
8409,207556.60326688815
8355,207556.60326688815
17074,207556.60326688815
6880,207556.60326688815
10085,207556.60326688815
8048,207556.60326688815
14000,207556.60326688815
15024,207556.60326688815
8023,207556.60326688815
15611,207556.60326688815
20081,207556.60326688815
4115,207556.60326688815
16572,207556.60326688815
16684,207556.60326688815
14505,207556.60326688815
5162,207556.60326688815
17102,207556.60326688815
9110,207556.60326688815
20484,207556.60326688815
13016,207556.60326688815
6795,207556.60326688815
1649,207556.60326688815
2349,207556.60326688815
2289,207556.60326688815
8401,207556.60326688815
5110,207556.60326688815
9802,207556.60326688815
2684,207556.60326688815
5943,207556.60326688815
5459,207556.60326688815
11291,207556.60326688815
7999,207556.60326688815
19435,207556.60326688815
13379,207556.60326688815
18378,207556.60326688815
4759,207556.60326688815
7894,207556.60326688815
2414,207556.60326688815
6620,207556.60326688815
20532,207556.60326688815
20350,207556.60326688815
4651,207556.60326688815
10433,207556.60326688815
10055,207556.60326688815
7438,207556.60326688815
17960,207556.60326688815
19585,207556.60326688815
15215,207556.60326688815
643,207556.60326688815
1402,207556.60326688815
7463,207556.60326688815
6856,207556.60326688815
9837,207556.60326688815
3385,207556.60326688815
3413,207556.60326688815
14667,207556.60326688815
13826,207556.60326688815
20598,207556.60326688815
18953,207556.60326688815
5294,207556.60326688815
14631,207556.60326688815
2050,207556.60326688815
14034,207556.60326688815
12672,207556.60326688815
1669,207556.60326688815
7718,207556.60326688815
16341,207556.60326688815
9237,207556.60326688815
13000,207556.60326688815
11608,207556.60326688815
17124,207556.60326688815
11243,207556.60326688815
104,207556.60326688815
9686,207556.60326688815
7574,207556.60326688815
4853,207556.60326688815
12091,207556.60326688815
7240,207556.60326688815
698,207556.60326688815
4555,207556.60326688815
12684,207556.60326688815
2488,207556.60326688815
7567,207556.60326688815
1972,207556.60326688815
11616,207556.60326688815
20538,207556.60326688815
5796,207556.60326688815
13648,207556.60326688815
13518,207556.60326688815
18161,207556.60326688815
11604,207556.60326688815
12584,207556.60326688815
9826,207556.60326688815
18100,207556.60326688815
1073,207556.60326688815
11206,207556.60326688815
3082,207556.60326688815
17618,207556.60326688815
13488,207556.60326688815
961,207556.60326688815
6009,207556.60326688815
16219,207556.60326688815
1664,207556.60326688815
12671,207556.60326688815
1516,207556.60326688815
11490,207556.60326688815
11700,207556.60326688815
4342,207556.60326688815
16284,207556.60326688815
17627,207556.60326688815
3553,207556.60326688815
17289,207556.60326688815
19295,207556.60326688815
410,207556.60326688815
6293,207556.60326688815
811,207556.60326688815
19784,207556.60326688815
9265,207556.60326688815
13783,207556.60326688815
7766,207556.60326688815
17931,207556.60326688815
5736,207556.60326688815
17943,207556.60326688815
2278,207556.60326688815
19970,207556.60326688815
9591,207556.60326688815
4971,207556.60326688815
63,207556.60326688815
1538,207556.60326688815
5,207556.60326688815
10367,207556.60326688815
14974,207556.60326688815
7388,207556.60326688815
15471,207556.60326688815
9708,207556.60326688815
1763,207556.60326688815
19686,207556.60326688815
13052,207556.60326688815
1536,207556.60326688815
15687,207556.60326688815
16895,207556.60326688815
12594,207556.60326688815
7573,207556.60326688815
10686,207556.60326688815
4229,207556.60326688815
15621,207556.60326688815
2699,207556.60326688815
13367,207556.60326688815
19911,207556.60326688815
8965,207556.60326688815
17445,207556.60326688815
9656,207556.60326688815
16889,207556.60326688815
6215,207556.60326688815
7043,207556.60326688815
7694,207556.60326688815
19021,207556.60326688815
16012,207556.60326688815
7837,207556.60326688815
11242,207556.60326688815
2754,207556.60326688815
8676,207556.60326688815
15147,207556.60326688815
16121,207556.60326688815
6754,207556.60326688815
11933,207556.60326688815
3161,207556.60326688815
177,207556.60326688815
1120,207556.60326688815
1467,207556.60326688815
18754,207556.60326688815
16431,207556.60326688815
10758,207556.60326688815
15222,207556.60326688815
3411,207556.60326688815
4928,207556.60326688815
9269,207556.60326688815
4117,207556.60326688815
8133,207556.60326688815
8059,207556.60326688815
15851,207556.60326688815
2326,207556.60326688815
17044,207556.60326688815
10390,207556.60326688815
10125,207556.60326688815
12679,207556.60326688815
2936,207556.60326688815
16973,207556.60326688815
8417,207556.60326688815
18740,207556.60326688815
13078,207556.60326688815
18182,207556.60326688815
2463,207556.60326688815
16186,207556.60326688815
11673,207556.60326688815
8290,207556.60326688815
4129,207556.60326688815
1443,207556.60326688815
6126,207556.60326688815
790,207556.60326688815
11368,207556.60326688815
12541,207556.60326688815
9473,207556.60326688815
13026,207556.60326688815
5472,207556.60326688815
12108,207556.60326688815
5851,207556.60326688815
2600,207556.60326688815
6118,207556.60326688815
1152,207556.60326688815
19500,207556.60326688815
9721,207556.60326688815
4227,207556.60326688815
6976,207556.60326688815
19721,207556.60326688815
3121,207556.60326688815
2433,207556.60326688815
2434,207556.60326688815
2917,207556.60326688815
7400,207556.60326688815
19144,207556.60326688815
19557,207556.60326688815
8876,207556.60326688815
3785,207556.60326688815
4734,207556.60326688815
13407,207556.60326688815
4417,207556.60326688815
6984,207556.60326688815
9440,207556.60326688815
1159,207556.60326688815
8398,207556.60326688815
2842,207556.60326688815
1124,207556.60326688815
7975,207556.60326688815
10487,207556.60326688815
16931,207556.60326688815
6266,207556.60326688815
14023,207556.60326688815
18022,207556.60326688815
9553,207556.60326688815
6630,207556.60326688815
8360,207556.60326688815
18470,207556.60326688815
8602,207556.60326688815
16566,207556.60326688815
16426,207556.60326688815
3271,207556.60326688815
3831,207556.60326688815
19019,207556.60326688815
7428,207556.60326688815
11869,207556.60326688815
10941,207556.60326688815
14168,207556.60326688815
13773,207556.60326688815
17308,207556.60326688815
12313,207556.60326688815
15399,207556.60326688815
7423,207556.60326688815
16132,207556.60326688815
2692,207556.60326688815
1426,207556.60326688815
8019,207556.60326688815
2584,207556.60326688815
12922,207556.60326688815
7764,207556.60326688815
1104,207556.60326688815
15822,207556.60326688815
12234,207556.60326688815
101,207556.60326688815
19379,207556.60326688815
8397,207556.60326688815
17564,207556.60326688815
5755,207556.60326688815
6036,207556.60326688815
12265,207556.60326688815
12426,207556.60326688815
6700,207556.60326688815
10678,207556.60326688815
6853,207556.60326688815
18521,207556.60326688815
5225,207556.60326688815
18404,207556.60326688815
5597,207556.60326688815
16070,207556.60326688815
15542,207556.60326688815
1428,207556.60326688815
16303,207556.60326688815
11754,207556.60326688815
8280,207556.60326688815
1192,207556.60326688815
6421,207556.60326688815
5287,207556.60326688815
19245,207556.60326688815
12441,207556.60326688815
6221,207556.60326688815
16979,207556.60326688815
10070,207556.60326688815
19177,207556.60326688815
8502,207556.60326688815
13633,207556.60326688815
9637,207556.60326688815
1965,207556.60326688815
18091,207556.60326688815
13812,207556.60326688815
3926,207556.60326688815
322,207556.60326688815
15241,207556.60326688815
6997,207556.60326688815
14286,207556.60326688815
2063,207556.60326688815
906,207556.60326688815
10896,207556.60326688815
8420,207556.60326688815
7248,207556.60326688815
11633,207556.60326688815
14958,207556.60326688815
13396,207556.60326688815
19210,207556.60326688815
5868,207556.60326688815
20241,207556.60326688815
20623,207556.60326688815
2283,207556.60326688815
17503,207556.60326688815
15575,207556.60326688815
19783,207556.60326688815
17534,207556.60326688815
423,207556.60326688815
15483,207556.60326688815
536,207556.60326688815
19184,207556.60326688815
5622,207556.60326688815
8955,207556.60326688815
14118,207556.60326688815
15837,207556.60326688815
15060,207556.60326688815
12926,207556.60326688815
8222,207556.60326688815
7802,207556.60326688815
9336,207556.60326688815
16266,207556.60326688815
2090,207556.60326688815
18949,207556.60326688815
420,207556.60326688815
12923,207556.60326688815
16261,207556.60326688815
14253,207556.60326688815
17035,207556.60326688815
5839,207556.60326688815
10309,207556.60326688815
2062,207556.60326688815
1304,207556.60326688815
2514,207556.60326688815
19455,207556.60326688815
12775,207556.60326688815
5732,207556.60326688815
17841,207556.60326688815
12546,207556.60326688815
10482,207556.60326688815
16113,207556.60326688815
4243,207556.60326688815
9286,207556.60326688815
3904,207556.60326688815
3336,207556.60326688815
6482,207556.60326688815
9143,207556.60326688815
12399,207556.60326688815
16247,207556.60326688815
1554,207556.60326688815
14742,207556.60326688815
15305,207556.60326688815
18786,207556.60326688815
18058,207556.60326688815
16360,207556.60326688815
6586,207556.60326688815
13748,207556.60326688815
7791,207556.60326688815
78,207556.60326688815
14792,207556.60326688815
12874,207556.60326688815
1585,207556.60326688815
3112,207556.60326688815
12932,207556.60326688815
445,207556.60326688815
2548,207556.60326688815
14601,207556.60326688815
12947,207556.60326688815
8479,207556.60326688815
2875,207556.60326688815
18938,207556.60326688815
8836,207556.60326688815
5422,207556.60326688815
14205,207556.60326688815
4357,207556.60326688815
12583,207556.60326688815
15112,207556.60326688815
15505,207556.60326688815
15897,207556.60326688815
1907,207556.60326688815
20622,207556.60326688815
13184,207556.60326688815
16943,207556.60326688815
4722,207556.60326688815
8066,207556.60326688815
14004,207556.60326688815
64,207556.60326688815
7796,207556.60326688815
10905,207556.60326688815
4760,207556.60326688815
11615,207556.60326688815
17499,207556.60326688815
1332,207556.60326688815
18853,207556.60326688815
10643,207556.60326688815
12363,207556.60326688815
11531,207556.60326688815
18667,207556.60326688815
413,207556.60326688815
19302,207556.60326688815
11374,207556.60326688815
6501,207556.60326688815
15594,207556.60326688815
6566,207556.60326688815
3980,207556.60326688815
15653,207556.60326688815
13607,207556.60326688815
15638,207556.60326688815
18337,207556.60326688815
3262,207556.60326688815
19824,207556.60326688815
7378,207556.60326688815
19300,207556.60326688815
191,207556.60326688815
13477,207556.60326688815
575,207556.60326688815
11125,207556.60326688815
16942,207556.60326688815
13225,207556.60326688815
12021,207556.60326688815
19317,207556.60326688815
16801,207556.60326688815
19711,207556.60326688815
14949,207556.60326688815
18882,207556.60326688815
15936,207556.60326688815
3691,207556.60326688815
11471,207556.60326688815
10900,207556.60326688815
11348,207556.60326688815
9254,207556.60326688815
16153,207556.60326688815
14401,207556.60326688815
5263,207556.60326688815
946,207556.60326688815
2594,207556.60326688815
3465,207556.60326688815
14077,207556.60326688815
13840,207556.60326688815
3693,207556.60326688815
8445,207556.60326688815
9914,207556.60326688815
13229,207556.60326688815
13945,207556.60326688815
13810,207556.60326688815
1616,207556.60326688815
2076,207556.60326688815
14943,207556.60326688815
16200,207556.60326688815
9041,207556.60326688815
2642,207556.60326688815
9981,207556.60326688815
6894,207556.60326688815
9712,207556.60326688815
19635,207556.60326688815
6285,207556.60326688815
16196,207556.60326688815
20062,207556.60326688815
20533,207556.60326688815
16539,207556.60326688815
12310,207556.60326688815
19969,207556.60326688815
976,207556.60326688815
5941,207556.60326688815
9476,207556.60326688815
19385,207556.60326688815
1847,207556.60326688815
19739,207556.60326688815
12994,207556.60326688815
12934,207556.60326688815
1170,207556.60326688815
12469,207556.60326688815
13005,207556.60326688815
7200,207556.60326688815
4385,207556.60326688815
12890,207556.60326688815
10224,207556.60326688815
13091,207556.60326688815
4992,207556.60326688815
10649,207556.60326688815
8032,207556.60326688815
15290,207556.60326688815
11136,207556.60326688815
3687,207556.60326688815
7245,207556.60326688815
19708,207556.60326688815
15608,207556.60326688815
10693,207556.60326688815
20052,207556.60326688815
551,207556.60326688815
16335,207556.60326688815
16090,207556.60326688815
11159,207556.60326688815
9488,207556.60326688815
5714,207556.60326688815
4324,207556.60326688815
17144,207556.60326688815
5311,207556.60326688815
14212,207556.60326688815
10845,207556.60326688815
5335,207556.60326688815
10748,207556.60326688815
817,207556.60326688815
5103,207556.60326688815
18806,207556.60326688815
12650,207556.60326688815
8997,207556.60326688815
19070,207556.60326688815
886,207556.60326688815
10690,207556.60326688815
1828,207556.60326688815
781,207556.60326688815
1702,207556.60326688815
16787,207556.60326688815
1864,207556.60326688815
5091,207556.60326688815
17108,207556.60326688815
19448,207556.60326688815
14022,207556.60326688815
7906,207556.60326688815
20601,207556.60326688815
10496,207556.60326688815
6979,207556.60326688815
9997,207556.60326688815
8187,207556.60326688815
12893,207556.60326688815
17701,207556.60326688815
5515,207556.60326688815
4875,207556.60326688815
15364,207556.60326688815
8860,207556.60326688815
13077,207556.60326688815
4245,207556.60326688815
20031,207556.60326688815
18083,207556.60326688815
108,207556.60326688815
15154,207556.60326688815
6160,207556.60326688815
850,207556.60326688815
8285,207556.60326688815
17241,207556.60326688815
17956,207556.60326688815
19358,207556.60326688815
15162,207556.60326688815
9153,207556.60326688815
20637,207556.60326688815
17648,207556.60326688815
15499,207556.60326688815
3710,207556.60326688815
13729,207556.60326688815
17391,207556.60326688815
2890,207556.60326688815
7493,207556.60326688815
131,207556.60326688815
876,207556.60326688815
13020,207556.60326688815
264,207556.60326688815
15789,207556.60326688815
5946,207556.60326688815
19821,207556.60326688815
879,207556.60326688815
17808,207556.60326688815
10352,207556.60326688815
19322,207556.60326688815
5936,207556.60326688815
15700,207556.60326688815
7957,207556.60326688815
14396,207556.60326688815
776,207556.60326688815
5792,207556.60326688815
4610,207556.60326688815
19803,207556.60326688815
15989,207556.60326688815
6200,207556.60326688815
2473,207556.60326688815
17496,207556.60326688815
16160,207556.60326688815
3643,207556.60326688815
12849,207556.60326688815
7864,207556.60326688815
5016,207556.60326688815
587,207556.60326688815
10611,207556.60326688815
7713,207556.60326688815
19673,207556.60326688815
6327,207556.60326688815
10423,207556.60326688815
19717,207556.60326688815
14780,207556.60326688815
5223,207556.60326688815
2113,207556.60326688815
13875,207556.60326688815
2937,207556.60326688815
16879,207556.60326688815
12624,207556.60326688815
9441,207556.60326688815
8349,207556.60326688815
13287,207556.60326688815
15590,207556.60326688815
12382,207556.60326688815
13692,207556.60326688815
1791,207556.60326688815
8369,207556.60326688815
5375,207556.60326688815
9820,207556.60326688815
12080,207556.60326688815
16494,207556.60326688815
12465,207556.60326688815
13425,207556.60326688815
18284,207556.60326688815
3140,207556.60326688815
11047,207556.60326688815
8958,207556.60326688815
3715,207556.60326688815
18624,207556.60326688815
460,207556.60326688815
18928,207556.60326688815
6698,207556.60326688815
19408,207556.60326688815
14914,207556.60326688815
1510,207556.60326688815
20437,207556.60326688815
20425,207556.60326688815
17156,207556.60326688815
9106,207556.60326688815
6935,207556.60326688815
17066,207556.60326688815
7119,207556.60326688815
5065,207556.60326688815
15754,207556.60326688815
16455,207556.60326688815
17641,207556.60326688815
16749,207556.60326688815
16869,207556.60326688815
15696,207556.60326688815
7989,207556.60326688815
20442,207556.60326688815
8852,207556.60326688815
6457,207556.60326688815
9219,207556.60326688815
20040,207556.60326688815
1270,207556.60326688815
6562,207556.60326688815
18609,207556.60326688815
12962,207556.60326688815
13487,207556.60326688815
15116,207556.60326688815
8412,207556.60326688815
1110,207556.60326688815
13948,207556.60326688815
12745,207556.60326688815
11981,207556.60326688815
16430,207556.60326688815
12494,207556.60326688815
20244,207556.60326688815
3811,207556.60326688815
14939,207556.60326688815
8737,207556.60326688815
18413,207556.60326688815
6852,207556.60326688815
18653,207556.60326688815
6255,207556.60326688815
4140,207556.60326688815
15975,207556.60326688815
14105,207556.60326688815
3007,207556.60326688815
2804,207556.60326688815
20259,207556.60326688815
11523,207556.60326688815
14165,207556.60326688815
15377,207556.60326688815
8345,207556.60326688815
19124,207556.60326688815
15368,207556.60326688815
1171,207556.60326688815
11706,207556.60326688815
9128,207556.60326688815
9174,207556.60326688815
558,207556.60326688815
17096,207556.60326688815
6405,207556.60326688815
8289,207556.60326688815
4598,207556.60326688815
4044,207556.60326688815
13019,207556.60326688815
17042,207556.60326688815
957,207556.60326688815
14384,207556.60326688815
10401,207556.60326688815
13712,207556.60326688815
360,207556.60326688815
9502,207556.60326688815
19960,207556.60326688815
11845,207556.60326688815
19742,207556.60326688815
14557,207556.60326688815
19193,207556.60326688815
10443,207556.60326688815
19480,207556.60326688815
1128,207556.60326688815
11644,207556.60326688815
12599,207556.60326688815
13400,207556.60326688815
9897,207556.60326688815
8408,207556.60326688815
391,207556.60326688815
11828,207556.60326688815
1167,207556.60326688815
7192,207556.60326688815
3263,207556.60326688815
20615,207556.60326688815
217,207556.60326688815
14328,207556.60326688815
9583,207556.60326688815
12769,207556.60326688815
15231,207556.60326688815
1551,207556.60326688815
2801,207556.60326688815
19968,207556.60326688815
19532,207556.60326688815
19131,207556.60326688815
2920,207556.60326688815
11495,207556.60326688815
20369,207556.60326688815
6525,207556.60326688815
8090,207556.60326688815
14938,207556.60326688815
19672,207556.60326688815
11202,207556.60326688815
14892,207556.60326688815
16891,207556.60326688815
4625,207556.60326688815
1668,207556.60326688815
16551,207556.60326688815
12291,207556.60326688815
7019,207556.60326688815
2825,207556.60326688815
8232,207556.60326688815
4719,207556.60326688815
2967,207556.60326688815
4901,207556.60326688815
12238,207556.60326688815
4674,207556.60326688815
14740,207556.60326688815
339,207556.60326688815
1693,207556.60326688815
16763,207556.60326688815
17137,207556.60326688815
7804,207556.60326688815
12558,207556.60326688815
9871,207556.60326688815
1024,207556.60326688815
4125,207556.60326688815
9504,207556.60326688815
4973,207556.60326688815
4731,207556.60326688815
7902,207556.60326688815
5055,207556.60326688815
12543,207556.60326688815
1199,207556.60326688815
9792,207556.60326688815
745,207556.60326688815
3649,207556.60326688815
10588,207556.60326688815
11454,207556.60326688815
13563,207556.60326688815
199,207556.60326688815
12867,207556.60326688815
12628,207556.60326688815
11244,207556.60326688815
20260,207556.60326688815
7416,207556.60326688815
14528,207556.60326688815
13720,207556.60326688815
9510,207556.60326688815
798,207556.60326688815
3449,207556.60326688815
6749,207556.60326688815
2365,207556.60326688815
8396,207556.60326688815
18576,207556.60326688815
19967,207556.60326688815
16612,207556.60326688815
4246,207556.60326688815
13369,207556.60326688815
10392,207556.60326688815
10692,207556.60326688815
