Id,label
8741,2
8742,8
8743,6
8744,8
8745,3
8746,3
8747,7
8748,1
8749,6
8750,4
8751,7
8752,6
8753,9
8754,8
8755,9
8756,2
8757,8
8758,3
8759,5
8760,9
8761,4
8762,9
8763,9
8764,2
8765,5
8766,4
8767,6
8768,4
8769,5
8770,3
8771,0
8772,6
8773,4
8774,6
8775,5
8776,0
8777,2
8778,3
8779,6
8780,1
8781,8
8782,9
8783,5
8784,8
8785,3
8786,9
8787,5
8788,5
8789,6
8790,0
8791,9
8792,1
8793,8
8794,5
8795,0
8796,8
8797,1
8798,5
8799,2
8800,4
8801,4
8802,4
8803,5
8804,0
8805,5
8806,4
8807,6
8808,4
8809,5
8810,3
8811,8
8812,5
8813,8
8814,7
8815,9
8816,9
8817,8
8818,6
8819,3
8820,4
8821,6
8822,9
8823,6
8824,1
8825,5
8826,0
8827,4
8828,5
8829,3
8830,0
8831,6
8832,9
8833,8
8834,1
8835,3
8836,3
8837,8
8838,8
8839,4
8840,0
8841,2
8842,1
8843,3
8844,9
8845,5
8846,2
8847,6
8848,4
8849,8
8850,2
8851,6
8852,8
8853,1
8854,2
8855,2
8856,3
8857,6
8858,0
8859,8
8860,8
8861,0
8862,3
8863,4
8864,1
8865,7
8866,8
8867,4
8868,8
8869,7
8870,9
8871,3
8872,3
8873,0
8874,3
8875,0
8876,8
8877,7
8878,3
8879,6
8880,1
8881,1
8882,6
8883,5
8884,1
8885,2
8886,3
8887,1
8888,4
8889,2
8890,8
8891,9
8892,6
8893,5
8894,9
8895,2
8896,8
8897,5
8898,6
8899,4
8900,6
8901,3
8902,7
8903,8
8904,3
8905,4
8906,8
8907,3
8908,3
8909,8
8910,2
8911,3
8912,7
8913,6
8914,5
8915,4
8916,2
8917,8
8918,8
8919,8
8920,8
8921,4
8922,7
8923,4
8924,5
8925,0
8926,9
8927,6
8928,7
8929,1
8930,4
8931,0
8932,9
8933,4
8934,0
8935,0
8936,0
8937,0
8938,0
8939,0
8940,6
8941,4
8942,5
8943,9
8944,8
8945,8
8946,9
8947,6
8948,5
8949,0
8950,6
8951,9
8952,7
8953,7
8954,9
8955,6
8956,1
8957,2
8958,7
8959,3
8960,9
8961,0
8962,4
8963,3
8964,2
8965,8
8966,5
8967,7
8968,6
8969,3
8970,0
8971,0
8972,6
8973,3
8974,8
8975,5
8976,6
8977,2
8978,4
8979,5
8980,3
8981,1
8982,9
8983,9
8984,3
8985,6
8986,0
8987,0
8988,6
8989,0
8990,0
8991,4
8992,5
8993,4
8994,2
8995,6
8996,4
8997,5
8998,5
8999,4
9000,0
9001,9
9002,7
9003,0
9004,6
9005,1
9006,5
9007,2
9008,8
9009,8
9010,9
9011,9
9012,6
9013,3
9014,7
9015,8
9016,3
9017,0
9018,9
9019,3
9020,0
9021,6
9022,7
9023,2
9024,2
9025,8
9026,6
9027,6
9028,9
9029,3
9030,9
9031,7
9032,1
9033,7
9034,3
9035,1
9036,3
9037,7
9038,0
9039,6
9040,4
9041,5
9042,4
9043,3
9044,9
9045,7
9046,1
9047,5
9048,8
9049,1
9050,8
9051,5
9052,6
9053,0
9054,3
9055,8
9056,7
9057,7
9058,6
9059,0
9060,7
9061,4
9062,5
9063,1
9064,2
9065,5
9066,0
9067,8
9068,4
9069,3
9070,1
9071,2
9072,1
9073,7
9074,2
9075,8
9076,7
9077,3
9078,7
9079,5
9080,7
9081,7
9082,1
9083,3
9084,4
9085,6
9086,3
9087,7
9088,3
9089,5
9090,2
9091,7
9092,3
9093,7
9094,7
9095,8
9096,5
9097,3
9098,2
9099,4
9100,9
9101,7
9102,0
9103,0
9104,1
9105,3
9106,2
9107,5
9108,6
9109,9
9110,7
9111,6
9112,5
9113,6
9114,2
9115,1
9116,4
9117,3
9118,8
9119,0
9120,4
9121,7
9122,7
9123,0
9124,4
9125,8
9126,1
9127,3
9128,0
9129,7
9130,0
9131,8
9132,1
9133,6
9134,8
9135,2
9136,6
9137,5
9138,2
9139,0
9140,8
9141,3
9142,9
9143,1
9144,3
9145,5
9146,3
9147,8
9148,2
9149,3
9150,2
9151,6
9152,6
9153,8
9154,6
9155,8
9156,5
9157,5
9158,5
9159,6
9160,7
9161,8
9162,6
9163,0
9164,8
9165,0
9166,9
9167,1
9168,0
9169,6
9170,9
9171,0
9172,9
9173,5
9174,3
9175,8
9176,3
9177,2
9178,5
9179,8
9180,3
9181,0
9182,9
9183,7
9184,0
9185,6
9186,9
9187,4
9188,6
9189,0
9190,0
9191,1
9192,3
9193,7
9194,0
9195,7
9196,0
9197,0
9198,0
9199,8
9200,6
9201,4
9202,2
9203,3
9204,2
9205,5
9206,2
9207,1
9208,7
9209,6
9210,9
9211,0
9212,0
9213,5
9214,9
9215,2
9216,3
9217,9
9218,5
9219,2
9220,8
9221,7
9222,4
9223,5
9224,6
9225,0
9226,5
9227,8
9228,2
9229,5
9230,6
9231,2
9232,2
9233,3
9234,9
9235,1
9236,7
9237,1
9238,2
9239,5
9240,9
9241,2
9242,9
9243,4
9244,3
9245,2
9246,3
9247,4
9248,3
9249,1
9250,6
9251,5
9252,6
9253,8
9254,2
9255,3
9256,1
9257,5
9258,9
9259,5
9260,8
9261,2
9262,0
9263,7
9264,3
9265,9
9266,6
9267,9
9268,4
9269,5
9270,9
9271,6
9272,7
9273,6
9274,9
9275,4
9276,5
9277,7
9278,7
9279,8
9280,3
9281,2
9282,3
9283,9
9284,9
9285,9
9286,2
9287,5
9288,2
9289,9
9290,7
9291,6
9292,0
9293,9
9294,4
9295,0
9296,7
9297,8
9298,5
9299,0
9300,0
9301,5
9302,4
9303,3
9304,3
9305,3
9306,0
9307,5
9308,8
9309,6
9310,4
9311,2
9312,1
9313,6
9314,2
9315,5
9316,2
9317,5
9318,4
9319,8
9320,4
9321,3
9322,8
9323,0
9324,2
9325,7
9326,9
9327,1
9328,9
9329,4
9330,9
9331,4
9332,6
9333,9
9334,6
9335,8
9336,1
9337,1
9338,5
9339,6
9340,9
9341,2
9342,6
9343,9
9344,5
9345,8
9346,2
9347,1
9348,3
9349,9
9350,7
9351,1
9352,8
9353,7
9354,9
9355,6
9356,6
9357,4
9358,1
9359,1
9360,0
9361,5
9362,8
9363,1
9364,6
9365,9
9366,1
9367,4
9368,0
9369,4
9370,5
9371,4
9372,7
9373,7
9374,3
9375,5
9376,3
9377,1
9378,7
9379,2
9380,7
9381,9
9382,3
9383,0
9384,3
9385,3
9386,1
9387,9
9388,6
9389,2
9390,1
9391,5
9392,0
9393,7
9394,5
9395,7
9396,5
9397,3
9398,6
9399,7
9400,9
9401,3
9402,5
9403,1
9404,0
9405,9
9406,6
9407,7
9408,2
9409,1
9410,9
9411,0
9412,0
9413,6
9414,4
9415,0
9416,1
9417,8
9418,9
9419,7
9420,9
9421,7
9422,0
9423,2
9424,7
9425,3
9426,9
9427,3
9428,5
9429,3
9430,9
9431,2
9432,4
9433,7
9434,8
9435,6
9436,8
9437,0
9438,0
9439,9
9440,1
9441,8
9442,1
9443,7
9444,6
9445,4
9446,9
9447,0
9448,5
9449,4
9450,8
9451,1
9452,3
9453,9
9454,0
9455,8
9456,3
9457,4
9458,2
9459,9
9460,2
9461,5
9462,3
9463,8
9464,8
9465,4
9466,8
9467,7
9468,6
9469,5
9470,0
9471,2
9472,1
9473,7
9474,8
9475,9
9476,2
9477,0
9478,5
9479,1
9480,9
9481,1
9482,1
9483,7
9484,2
9485,1
9486,5
9487,6
9488,0
9489,7
9490,3
9491,8
9492,3
9493,9
9494,5
9495,9
9496,4
9497,9
9498,7
9499,7
9500,2
9501,1
9502,2
9503,1
9504,7
9505,1
9506,2
9507,1
9508,8
9509,2
9510,5
9511,6
9512,6
9513,3
9514,6
9515,7
9516,8
9517,1
9518,6
9519,9
9520,2
9521,9
9522,8
9523,0
9524,9
9525,9
9526,8
9527,8
9528,5
9529,8
9530,8
9531,0
9532,6
9533,9
9534,6
9535,9
9536,6
9537,9
9538,1
9539,3
9540,1
9541,1
9542,2
9543,4
9544,8
9545,1
9546,3
9547,7
9548,7
9549,3
9550,9
9551,2
9552,4
9553,8
9554,6
9555,6
9556,3
9557,7
9558,2
9559,6
9560,6
9561,7
9562,2
9563,5
9564,0
9565,2
9566,2
9567,0
9568,3
9569,9
9570,5
9571,4
9572,8
9573,9
9574,0
9575,7
9576,2
9577,1
9578,1
9579,7
9580,9
9581,6
9582,4
9583,5
9584,4
9585,0
9586,9
9587,2
9588,7
9589,0
9590,7
9591,0
9592,9
9593,3
9594,8
9595,3
9596,5
9597,1
9598,8
9599,4
9600,2
9601,2
9602,2
9603,2
9604,8
9605,7
9606,1
9607,9
9608,3
9609,6
9610,0
9611,2
9612,5
9613,7
9614,5
9615,8
9616,1
9617,5
9618,5
9619,5
9620,4
9621,7
9622,9
9623,0
9624,1
9625,6
9626,9
9627,7
9628,8
9629,3
9630,7
9631,7
9632,3
9633,5
9634,5
9635,2
9636,8
9637,9
9638,3
9639,9
9640,5
9641,3
9642,0
9643,7
9644,9
9645,7
9646,9
9647,9
9648,5
9649,2
9650,7
9651,1
9652,2
9653,0
9654,8
9655,0
9656,7
9657,3
9658,0
9659,0
9660,6
9661,7
9662,6
9663,7
9664,3
9665,2
9666,1
9667,9
9668,3
9669,4
9670,7
9671,4
9672,9
9673,5
9674,5
9675,3
9676,7
9677,1
9678,8
9679,3
9680,6
9681,3
9682,1
9683,6
9684,3
9685,6
9686,4
9687,3
9688,9
9689,2
9690,2
9691,4
9692,4
9693,7
9694,1
9695,9
9696,1
9697,7
9698,2
9699,5
9700,4
9701,5
9702,9
9703,8
9704,4
9705,8
9706,0
9707,5
9708,4
9709,5
9710,1
9711,6
9712,1
9713,8
9714,9
9715,2
9716,8
9717,9
9718,8
9719,0
9720,8
9721,7
9722,7
9723,6
9724,0
9725,1
9726,8
9727,9
9728,0
9729,1
9730,9
9731,5
9732,8
9733,5
9734,4
9735,6
9736,4
9737,4
9738,0
9739,5
9740,7
9741,1
9742,2
9743,8
9744,7
9745,1
9746,4
9747,6
9748,3
9749,9
9750,5
9751,7
9752,2
9753,3
9754,0
9755,2
9756,8
9757,4
9758,1
9759,8
9760,2
9761,5
9762,4
9763,3
9764,7
9765,5
9766,2
9767,9
9768,4
9769,0
9770,9
9771,2
9772,9
9773,5
9774,1
9775,9
9776,3
9777,0
9778,8
9779,5
9780,7
9781,7
9782,9
9783,4
9784,4
9785,4
9786,0
9787,5
9788,7
9789,1
9790,8
9791,9
9792,7
9793,5
9794,0
9795,9
9796,0
9797,0
9798,1
9799,3
9800,6
9801,8
9802,5
9803,0
9804,0
9805,9
9806,9
9807,2
9808,1
9809,6
9810,6
9811,1
9812,2
9813,9
9814,2
9815,7
9816,5
9817,3
9818,8
9819,8
9820,9
9821,6
9822,3
9823,6
9824,8
9825,8
9826,2
9827,7
9828,9
9829,9
9830,7
9831,7
9832,4
9833,8
9834,1
9835,0
9836,8
9837,7
9838,7
9839,3
9840,4
9841,0
9842,0
9843,2
9844,8
9845,9
9846,1
9847,3
9848,4
9849,8
9850,5
9851,3
9852,5
9853,3
9854,4
9855,0
9856,3
9857,0
9858,0
9859,0
9860,0
9861,3
9862,7
9863,8
9864,2
9865,6
9866,1
9867,7
9868,5
9869,9
9870,0
9871,2
9872,7
9873,6
9874,2
9875,0
9876,2
9877,6
9878,7
9879,7
9880,7
9881,3
9882,0
9883,0
9884,0
9885,1
9886,1
9887,6
9888,7
9889,9
9890,9
9891,5
9892,2
9893,2
9894,8
9895,9
9896,9
9897,6
9898,1
9899,0
9900,1
9901,2
9902,8
9903,4
9904,5
9905,5
9906,9
9907,1
9908,4
9909,4
9910,4
9911,0
9912,5
9913,7
9914,4
9915,1
9916,0
9917,1
9918,9
9919,3
9920,7
9921,8
9922,3
9923,2
9924,9
9925,5
9926,5
9927,5
9928,5
9929,3
9930,9
9931,0
9932,0
9933,1
9934,1
9935,7
9936,6
9937,3
9938,3
9939,2
9940,1
9941,3
9942,6
9943,3
9944,1
9945,0
9946,0
9947,9
9948,6
9949,8
9950,2
9951,3
9952,0
9953,8
9954,5
9955,9
9956,2
9957,6
9958,3
9959,0
9960,9
9961,7
9962,0
9963,6
9964,6
9965,4
9966,0
9967,9
9968,0
9969,4
9970,1
9971,3
9972,0
9973,6
9974,8
9975,4
9976,6
9977,4
9978,8
9979,3
9980,1
9981,5
9982,6
9983,7
9984,9
9985,7
9986,1
9987,9
9988,0
9989,7
9990,8
9991,4
9992,0
9993,3
9994,9
9995,7
9996,2
9997,1
9998,5
9999,7
10000,5
10001,0
10002,0
10003,1
10004,4
10005,5
10006,6
10007,8
10008,6
10009,9
10010,8
10011,8
10012,4
10013,8
10014,6
10015,1
10016,8
10017,7
10018,1
10019,9
10020,5
10021,6
10022,8
10023,1
10024,2
10025,8
10026,5
10027,0
10028,2
10029,1
10030,5
10031,9
10032,6
10033,1
10034,1
10035,5
10036,8
10037,7
10038,1
10039,5
10040,8
10041,3
10042,9
10043,7
10044,0
10045,7
10046,7
10047,3
10048,9
10049,6
10050,6
10051,2
10052,3
10053,4
10054,4
10055,5
10056,4
10057,7
10058,2
10059,9
10060,4
10061,5
10062,8
10063,7
10064,7
10065,3
10066,1
10067,1
10068,0
10069,1
10070,2
10071,0
10072,2
10073,4
10074,1
10075,2
10076,3
10077,6
10078,0
10079,5
10080,8
10081,2
10082,7
10083,8
10084,7
10085,1
10086,7
10087,1
10088,1
10089,3
10090,8
10091,0
10092,3
10093,1
10094,3
10095,4
10096,1
10097,3
10098,0
10099,9
10100,7
10101,2
10102,1
10103,3
10104,6
10105,2
10106,3
10107,4
10108,0
10109,2
10110,8
10111,1
10112,9
10113,1
10114,1
10115,0
10116,1
10117,6
10118,3
10119,5
10120,3
10121,0
10122,5
10123,1
10124,7
10125,7
10126,8
10127,7
10128,3
10129,5
10130,3
10131,6
10132,1
10133,7
10134,6
10135,1
10136,1
10137,6
10138,2
10139,3
10140,9
10141,8
10142,5
10143,0
10144,1
10145,2
10146,5
10147,0
10148,4
10149,9
10150,1
10151,7
10152,6
10153,9
10154,2
10155,7
10156,7
10157,7
10158,8
10159,9
10160,6
10161,2
10162,3
10163,6
10164,5
10165,8
10166,8
10167,1
10168,9
10169,3
10170,7
10171,9
10172,9
10173,0
10174,5
10175,9
10176,2
10177,5
10178,0
10179,3
10180,8
10181,5
10182,5
10183,1
10184,5
10185,2
10186,9
10187,7
10188,2
10189,2
10190,8
10191,7
10192,8
10193,7
10194,5
10195,7
10196,3
10197,0
10198,3
10199,4
10200,4
10201,8
10202,4
10203,8
10204,3
10205,7
10206,4
10207,6
10208,7
10209,1
10210,9
10211,0
10212,8
10213,2
10214,9
10215,7
10216,0
10217,0
10218,6
10219,2
10220,7
10221,4
10222,1
10223,9
10224,4
10225,5
10226,1
10227,1
10228,3
10229,4
10230,1
10231,8
10232,6
10233,3
10234,1
10235,0
10236,8
10237,0
10238,7
10239,3
10240,0
10241,9
10242,0
10243,2
10244,1
10245,5
10246,8
10247,7
10248,1
10249,9
10250,8
10251,7
10252,2
10253,5
10254,8
10255,8
10256,4
10257,3
10258,4
10259,3
10260,3
10261,6
10262,1
10263,7
10264,6
10265,1
10266,9
10267,8
10268,7
10269,7
10270,6
10271,2
10272,6
10273,9
10274,6
10275,4
10276,2
10277,3
10278,2
10279,2
10280,9
10281,6
10282,5
10283,2
10284,4
10285,9
10286,5
10287,6
10288,3
10289,8
10290,9
10291,8
10292,7
10293,6
10294,0
10295,3
10296,6
10297,8
10298,1
10299,4
10300,6
10301,1
10302,0
10303,9
10304,3
10305,4
10306,2
10307,7
10308,4
10309,7
10310,3
10311,5
10312,3
10313,1
10314,7
10315,9
10316,4
10317,3
10318,5
10319,2
10320,8
10321,5
10322,6
10323,3
10324,8
10325,9
10326,2
10327,9
10328,5
10329,1
10330,0
10331,9
10332,1
10333,0
10334,1
10335,8
10336,5
10337,2
10338,9
10339,3
10340,5
10341,0
10342,3
10343,5
10344,7
10345,9
10346,5
10347,5
10348,2
10349,3
10350,5
10351,3
10352,7
10353,2
10354,7
10355,5
10356,4
10357,1
10358,0
10359,4
10360,0
10361,3
10362,7
10363,8
10364,2
10365,1
10366,1
10367,0
10368,1
10369,8
10370,8
10371,4
10372,6
10373,4
10374,7
10375,7
10376,6
10377,7
10378,4
10379,8
10380,9
10381,2
10382,5
10383,8
10384,8
10385,6
10386,7
10387,3
10388,6
10389,4
10390,6
10391,1
10392,0
10393,0
10394,6
10395,5
10396,2
10397,4
10398,7
10399,6
10400,4
10401,1
10402,4
10403,4
10404,4
10405,1
10406,6
10407,8
10408,1
10409,6
10410,2
10411,0
10412,6
10413,8
10414,6
10415,4
10416,0
10417,2
10418,3
10419,3
10420,3
10421,5
10422,7
10423,6
10424,1
10425,1
10426,4
10427,1
10428,6
10429,4
10430,1
10431,6
10432,9
10433,2
10434,8
10435,2
10436,1
10437,6
10438,5
10439,2
10440,9
10441,6
10442,8
10443,9
10444,6
10445,9
10446,7
10447,4
10448,4
10449,1
10450,6
10451,2
10452,0
10453,7
10454,2
10455,1
10456,5
10457,1
10458,9
10459,0
10460,0
10461,7
10462,7
10463,2
10464,0
10465,6
10466,3
10467,9
10468,1
10469,8
10470,0
10471,3
10472,2
10473,0
10474,8
10475,4
10476,0
10477,1
10478,8
10479,9
10480,9
10481,4
10482,9
10483,5
10484,3
10485,6
10486,3
10487,5
10488,7
10489,1
10490,2
10491,6
10492,6
10493,3
10494,6
10495,7
10496,2
10497,2
10498,4
10499,8
10500,8
10501,5
10502,6
10503,8
10504,1
10505,8
10506,5
10507,7
10508,4
10509,5
10510,5
10511,8
10512,6
10513,1
10514,8
10515,2
10516,2
10517,9
10518,7
10519,7
10520,1
10521,7
10522,2
10523,1
10524,5
10525,9
10526,4
10527,5
10528,1
10529,4
10530,8
10531,3
10532,6
10533,4
10534,7
10535,5
10536,7
10537,0
10538,9
10539,4
10540,7
10541,0
10542,7
10543,8
10544,7
10545,4
10546,3
10547,5
10548,9
10549,4
10550,8
10551,6
10552,4
10553,0
10554,6
10555,3
10556,8
10557,4
10558,3
10559,1
10560,4
10561,7
10562,1
10563,2
10564,9
10565,8
10566,3
10567,6
10568,4
10569,5
10570,7
10571,2
10572,8
10573,4
10574,9
10575,8
10576,0
10577,1
10578,3
10579,4
10580,0
10581,8
10582,7
10583,6
10584,0
10585,7
10586,8
10587,1
10588,9
10589,9
10590,6
10591,4
10592,7
10593,1
10594,9
10595,4
10596,4
10597,8
10598,2
10599,4
10600,3
10601,3
10602,9
10603,3
10604,4
10605,5
10606,6
10607,4
10608,0
10609,5
10610,2
10611,2
10612,7
10613,3
10614,5
10615,8
10616,6
10617,0
10618,7
10619,4
10620,9
10621,0
10622,1
10623,0
10624,4
10625,2
10626,3
10627,7
10628,4
10629,7
10630,6
10631,0
10632,6
10633,7
10634,4
10635,5
10636,5
10637,4
10638,5
10639,9
10640,4
10641,9
10642,0
10643,1
10644,5
10645,1
10646,0
10647,9
10648,9
10649,6
10650,6
10651,3
10652,7
10653,4
10654,2
10655,9
10656,6
10657,8
10658,2
10659,2
10660,8
10661,1
10662,5
10663,8
10664,4
10665,4
10666,9
10667,2
10668,6
10669,4
10670,2
10671,7
10672,6
10673,9
10674,8
10675,2
10676,8
10677,0
10678,5
10679,3
10680,5
10681,8
10682,4
10683,3
10684,7
10685,7
10686,3
10687,8
10688,0
10689,4
10690,8
10691,8
10692,2
10693,0
10694,7
10695,0
10696,3
10697,2
10698,1
10699,2
10700,3
10701,9
10702,3
10703,8
10704,2
10705,3
10706,8
10707,9
10708,0
10709,2
10710,5
10711,8
10712,3
10713,5
10714,2
10715,7
10716,6
10717,2
10718,7
10719,6
10720,2
10721,1
10722,5
10723,1
10724,9
10725,8
10726,6
10727,6
10728,6
10729,4
10730,1
10731,3
10732,1
10733,8
10734,5
10735,3
10736,9
10737,2
10738,3
10739,0
10740,6
10741,9
10742,6
10743,6
10744,7
10745,4
10746,5
10747,8
10748,9
10749,4
10750,6
10751,1
10752,8
10753,1
10754,5
10755,0
10756,7
10757,4
10758,9
10759,3
10760,1
10761,3
10762,2
10763,7
10764,5
10765,1
10766,2
10767,1
10768,4
10769,3
10770,4
10771,3
10772,7
10773,1
10774,7
10775,6
10776,4
10777,6
10778,7
10779,1
10780,3
10781,2
10782,1
10783,2
10784,1
10785,7
10786,1
10787,4
10788,9
10789,3
10790,3
10791,9
10792,5
10793,3
10794,7
10795,9
10796,1
10797,7
10798,2
10799,6
10800,5
10801,1
10802,0
10803,0
10804,5
10805,9
10806,7
10807,6
10808,5
10809,8
10810,4
10811,1
10812,0
10813,1
10814,9
10815,7
10816,6
10817,3
10818,8
10819,6
10820,1
10821,3
10822,6
10823,0
10824,2
10825,8
10826,1
10827,3
10828,6
10829,7
10830,6
10831,9
10832,4
10833,8
10834,9
10835,8
10836,7
10837,8
10838,7
10839,9
10840,2
10841,0
10842,8
10843,2
10844,6
10845,5
10846,5
10847,5
10848,8
10849,6
10850,2
10851,3
10852,7
10853,5
10854,1
10855,4
10856,8
10857,4
10858,6
10859,1
10860,2
10861,7
10862,9
10863,7
10864,6
10865,4
10866,6
10867,4
10868,0
10869,7
10870,5
10871,2
10872,1
10873,4
10874,2
10875,2
10876,4
10877,0
10878,9
10879,9
10880,1
10881,1
10882,1
10883,5
10884,3
10885,1
10886,6
10887,2
10888,0
10889,9
10890,6
10891,1
10892,6
10893,9
10894,1
10895,8
10896,7
10897,8
10898,9
10899,0
10900,1
10901,6
10902,9
10903,8
10904,5
10905,5
10906,4
10907,5
10908,7
10909,2
10910,9
10911,8
10912,6
10913,3
10914,7
10915,0
10916,8
10917,1
10918,0
10919,2
10920,6
10921,7
10922,1
10923,6
10924,3
10925,8
10926,7
10927,2
10928,5
10929,0
10930,9
10931,0
10932,1
10933,3
10934,1
10935,7
10936,4
10937,7
10938,1
10939,3
10940,1
10941,6
10942,3
10943,4
10944,0
10945,9
10946,6
10947,8
10948,4
10949,9
10950,4
10951,7
10952,8
10953,5
10954,3
10955,1
10956,9
10957,6
10958,0
10959,2
10960,7
10961,2
10962,2
10963,9
10964,1
10965,0
10966,9
10967,0
10968,0
10969,0
10970,9
10971,4
10972,6
10973,7
10974,2
10975,4
10976,7
10977,0
10978,5
10979,9
10980,8
10981,3
10982,9
10983,4
10984,2
10985,9
10986,3
10987,9
10988,7
10989,5
10990,9
10991,2
10992,5
10993,6
10994,6
10995,3
10996,7
10997,0
10998,8
10999,9
11000,2
11001,1
11002,9
11003,2
11004,0
11005,5
11006,0
11007,0
11008,8
11009,9
11010,2
11011,4
11012,5
11013,0
11014,3
11015,4
11016,6
11017,8
11018,1
11019,7
11020,0
11021,9
11022,0
11023,8
11024,8
11025,6
11026,5
11027,8
11028,3
11029,4
11030,0
11031,8
11032,6
11033,9
11034,4
11035,1
11036,9
11037,7
11038,0
11039,8
11040,5
11041,4
11042,8
11043,8
11044,2
11045,7
11046,3
11047,8
11048,6
11049,2
11050,4
11051,5
11052,7
11053,7
11054,8
11055,9
11056,0
11057,0
11058,0
11059,5
11060,5
11061,8
11062,5
11063,1
11064,3
11065,2
11066,8
11067,2
11068,1
11069,2
11070,7
11071,9
11072,1
11073,2
11074,1
11075,6
11076,4
11077,2
11078,0
11079,8
11080,2
11081,5
11082,2
11083,2
11084,3
11085,4
11086,6
11087,5
11088,8
11089,9
11090,0
11091,3
11092,6
11093,8
11094,1
11095,0
11096,0
11097,1
11098,2
11099,7
11100,3
11101,1
11102,1
11103,2
11104,8
11105,5
11106,0
11107,0
11108,2
11109,7
11110,9
11111,0
11112,3
11113,8
11114,4
11115,0
11116,8
11117,7
11118,3
11119,4
11120,5
11121,5
11122,8
11123,6
11124,7
11125,0
11126,9
11127,9
11128,3
11129,0
11130,4
11131,1
11132,4
11133,7
11134,2
11135,8
11136,3
11137,3
11138,9
11139,6
11140,1
11141,3
11142,4
11143,3
11144,6
11145,3
11146,0
11147,5
11148,3
11149,5
11150,1
11151,2
11152,8
11153,6
11154,1
11155,1
11156,3
11157,2
11158,6
11159,2
11160,5
11161,3
11162,0
11163,1
11164,3
11165,9
11166,7
11167,2
11168,8
11169,2
11170,2
11171,8
11172,5
11173,7
11174,2
11175,8
11176,7
11177,9
11178,8
11179,7
11180,3
11181,8
11182,2
11183,2
11184,6
11185,8
11186,1
11187,4
11188,9
11189,4
11190,6
11191,8
11192,4
11193,8
11194,9
11195,7
11196,2
11197,8
11198,7
11199,7
11200,9
11201,0
11202,5
11203,5
11204,0
11205,8
11206,6
11207,5
11208,8
11209,5
11210,6
11211,4
11212,4
11213,5
11214,4
11215,2
11216,3
11217,0
11218,3
11219,5
11220,4
11221,7
11222,5
11223,4
11224,2
11225,4
11226,2
11227,4
11228,2
11229,7
11230,7
11231,3
11232,4
11233,1
11234,1
11235,8
11236,3
11237,1
11238,3
11239,8
11240,2
11241,6
11242,1
11243,7
11244,4
11245,0
11246,4
11247,1
11248,8
11249,5
11250,0
11251,5
11252,3
11253,2
11254,7
11255,7
11256,9
11257,9
11258,0
11259,4
11260,1
11261,1
11262,0
11263,3
11264,8
11265,1
11266,8
11267,9
11268,9
11269,2
11270,4
11271,6
11272,9
11273,4
11274,6
11275,0
11276,8
11277,8
11278,5
11279,1
11280,3
11281,9
11282,4
11283,8
11284,7
11285,2
11286,7
11287,5
11288,9
11289,0
11290,9
11291,6
11292,2
11293,0
11294,3
11295,2
11296,3
11297,2
11298,8
11299,5
11300,8
11301,3
11302,1
11303,6
11304,5
11305,3
11306,4
11307,4
11308,8
11309,1
11310,0
11311,2
11312,7
11313,5
11314,0
11315,5
11316,8
11317,2
11318,0
11319,6
11320,1
11321,6
11322,6
11323,2
11324,1
11325,7
11326,8
11327,5
11328,6
11329,8
11330,5
11331,6
11332,4
11333,6
11334,3
11335,3
11336,5
11337,6
11338,5
11339,4
11340,1
11341,6
11342,2
11343,1
11344,1
11345,0
11346,8
11347,4
11348,5
11349,6
11350,6
11351,7
11352,7
11353,6
11354,0
11355,4
11356,9
11357,0
11358,7
11359,7
11360,5
11361,0
11362,4
11363,1
11364,7
11365,2
11366,1
11367,4
11368,8
11369,4
11370,9
11371,6
11372,0
11373,5
11374,5
11375,3
11376,2
11377,7
11378,3
11379,7
11380,1
11381,1
11382,7
11383,9
11384,4
11385,9
11386,0
11387,9
11388,6
11389,5
11390,7
11391,7
11392,7
11393,2
11394,3
11395,4
11396,0
11397,8
11398,3
11399,4
11400,9
11401,2
11402,4
11403,0
11404,5
11405,8
11406,7
11407,2
11408,6
11409,3
11410,8
11411,6
11412,5
11413,1
11414,5
11415,9
11416,2
11417,2
11418,2
11419,7
11420,0
11421,4
11422,7
11423,7
11424,1
11425,4
11426,8
11427,8
11428,5
11429,3
11430,6
11431,6
11432,0
11433,8
11434,6
11435,5
11436,0
11437,1
11438,2
11439,3
11440,3
11441,4
11442,0
11443,2
11444,9
11445,3
11446,1
11447,7
11448,4
11449,6
11450,1
11451,0
11452,3
11453,9
11454,5
11455,1
11456,8
11457,0
11458,2
11459,6
11460,5
11461,1
11462,5
11463,4
11464,4
11465,5
11466,1
11467,0
11468,6
11469,5
11470,0
11471,0
11472,3
11473,1
11474,0
11475,9
11476,3
11477,6
11478,4
11479,0
11480,2
11481,4
11482,8
11483,0
11484,9
11485,0
11486,7
11487,6
11488,9
11489,0
11490,3
11491,6
11492,2
11493,1
11494,6
11495,1
11496,1
11497,7
11498,9
11499,3
11500,8
11501,5
11502,1
11503,9
11504,5
11505,5
11506,9
11507,4
11508,8
11509,6
11510,9
11511,8
11512,9
11513,2
11514,1
11515,4
11516,9
11517,7
11518,2
11519,6
11520,8
11521,8
11522,4
11523,9
11524,7
11525,1
11526,5
11527,5
11528,6
11529,0
11530,0
11531,5
11532,8
11533,4
11534,7
11535,9
11536,9
11537,7
11538,2
11539,5
